shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Route_225,42.2295825144309,-8.68658713258188,25551,4456
Route_225,42.2295975071898,-8.68698092589928,25552,4488
Route_225,42.2296222356867,-8.68763051188867,25553,4542
Route_225,42.2296276861088,-8.68783325069045,25554,4559
Route_225,42.2296440823667,-8.68844322122018,25555,4609
Route_225,42.2296798314691,-8.68955365575235,25556,4701
Route_225,42.2297096223503,-8.69079820073526,25557,4804
Route_225,42.2297250373772,-8.69141431754707,25558,4854
Route_225,42.2297366631992,-8.6918790729073,25559,4893
Route_225,42.2297440375618,-8.69217391048623,25560,4917
Route_225,42.2297493435048,-8.69238606847208,25561,4935
Route_225,42.2297632460075,-8.69265965379159,25562,4957
Route_225,42.2297731762896,-8.69277230657022,25563,4967
Route_225,42.2297850926261,-8.69287423051279,25564,4975
Route_225,42.2297989950159,-8.69294396794717,25565,4981
Route_225,42.2298347440042,-8.69306466735284,25566,4992
Route_225,42.2298605627053,-8.69313440478723,25567,4998
Route_225,42.2298883677864,-8.69319877780359,25568,5004
Route_225,42.2299479493379,-8.69330070174615,25569,5015
Route_225,42.2300710843658,-8.69349650300424,25570,5036
Route_225,42.2305020556498,-8.69401416934411,25571,5100
Route_225,42.2307741422005,-8.69432798779886,25572,5140
Route_225,42.2309104004862,-8.69448645125284,25573,5160
Route_225,42.2310143101439,-8.69460729505322,25574,5176
Route_225,42.2310601294656,-8.6946605817167,25575,5182
Route_225,42.2315387582889,-8.69521043456476,25576,5252
Route_225,42.2319578041545,-8.69569859660547,25577,5314
Route_225,42.232138529204,-8.69591585553567,25578,5341
Route_225,42.2322378282183,-8.6960285083143,25579,5355
Route_225,42.2322755618028,-8.69608751691263,25580,5361
Route_225,42.2323172677094,-8.69615188992898,25581,5368
Route_225,42.2323410994195,-8.69622162736337,25582,5375
Route_225,42.2323669170954,-8.69629136479776,25583,5381
Route_225,42.2323788329422,-8.69635037339609,25584,5386
Route_225,42.2323947207345,-8.69643083966653,25585,5393
Route_225,42.2324026646293,-8.69650862372797,25586,5400
Route_225,42.2324086225495,-8.69657567895334,25587,5405
Route_225,42.2324086225495,-8.69663468755166,25588,5410
Route_225,42.2324006786556,-8.69673392928522,25589,5418
Route_225,42.2323768469679,-8.6968573108999,25590,5429
Route_225,42.232349043321,-8.69694314158838,25591,5437
Route_225,42.2323212396617,-8.69701556123178,25592,5443
Route_225,42.2319697211031,-8.69758955396096,25593,5505
Route_225,42.2319230408273,-8.6976635445128,25594,5513
Route_225,42.2318357572475,-8.69780189281689,25595,5528
Route_225,42.2316837387315,-8.69804284728448,25596,5554
Route_225,42.2312627068165,-8.6987482682554,25597,5628
Route_225,42.231173336701,-8.69891456521432,25598,5645
Route_225,42.2311236863762,-8.69902453578393,25599,5656
Route_225,42.2310859521029,-8.69913718856256,25600,5666
Route_225,42.231064106036,-8.69923911250513,25601,5675
Route_225,42.2310482179088,-8.69931689656656,25602,5682
Route_225,42.2310382878272,-8.69945905364435,25603,5693
Route_225,42.231019281196,-8.69981745455212,25604,5723
Route_225,42.231019198643,-8.69981745455212,25605,5723
Route_225,42.2308876575681,-8.69999870469744,25606,5744
Route_225,42.2299869917687,-8.69998663475687,25607,5844
Route_225,42.2296813010155,-8.69996770654717,25608,5878
Route_225,42.2296796910255,-8.69995273306282,25609,5878
Route_225,42.2296195737579,-8.69996383598024,25610,5885
Route_225,42.2293693295619,-8.69994774272615,25611,5913
Route_225,42.2292604765067,-8.6999406064212,25612,5925
Route_225,42.2289601990944,-8.699920920636,25613,5958
Route_225,42.2286600565802,-8.69990023896856,25614,5992
Route_225,42.2285709432223,-8.69989409854585,25615,6002
Route_225,42.2284279442849,-8.69991287400896,25616,6017
Route_225,42.2283008338462,-8.69994506051714,25617,6032
Route_225,42.2282076489562,-8.69998556277945,25618,6043
Route_225,42.2281805232261,-8.69999735279407,25619,6046
Route_225,42.2281280443074,-8.70002016236955,25620,6052
Route_225,42.2279949749286,-8.70010062864,25621,6068
Route_225,42.2278837531324,-8.70018645932848,25622,6082
Route_225,42.2277626002948,-8.70032861640627,25623,6100
Route_225,42.2276056968009,-8.70054319312746,25624,6125
Route_225,42.2275024182438,-8.7007309477585,25625,6144
Route_225,42.2273117501005,-8.7011091392296,25626,6182
Route_225,42.2271409427139,-8.70145782640154,25627,6217
Route_225,42.2270480887312,-8.70159958811516,25628,6232
Route_225,42.2270486665784,-8.70159958811516,25629,6232
Route_225,42.226987096145,-8.70177795501465,25630,6248
Route_225,42.2267964260367,-8.70224734159225,25631,6292
Route_225,42.2266512579984,-8.7025612330344,25632,6323
Route_225,42.2265073832919,-8.7028723246873,25633,6353
Route_225,42.2264428911332,-8.7030117711615,25634,6367
Route_225,42.2260238107534,-8.70390762897247,25635,6454
Route_225,42.2257586205731,-8.70447302245908,25636,6509
Route_225,42.2257514888486,-8.70448822721781,25637,6511
Route_225,42.2254815841423,-8.70506366105789,25638,6567
Route_225,42.2252867410948,-8.70547734873047,25639,6607
Route_225,42.2251858365054,-8.70569158550083,25640,6628
Route_225,42.2251240694433,-8.70582272620911,25641,6641
Route_225,42.2249157236095,-8.70628560254008,25642,6686
Route_225,42.2248781173386,-8.70636915060897,25643,6694
Route_225,42.2248579402103,-8.70641397708211,25644,6698
Route_225,42.2248162087352,-8.7065066895079,25645,6707
Route_225,42.2247903883283,-8.70661666007751,25646,6716
Route_225,42.2247486827355,-8.70686074109787,25647,6737
Route_225,42.2247268343736,-8.70710213990921,25648,6757
Route_225,42.2247155665083,-8.70731734222262,25649,6775
Route_225,42.2247129308666,-8.70736767860168,25650,6779
Route_225,42.2246910824924,-8.70786388726944,25651,6820
Route_225,42.2246930687085,-8.70796715231651,25652,6829
Route_225,42.2247109446511,-8.70806505294556,25653,6837
Route_225,42.2247387516628,-8.7081991633963,25654,6849
Route_225,42.2247844346626,-8.708322545011,25655,6860
Route_225,42.2248122416425,-8.70838960023636,25656,6866
Route_225,42.2248678555581,-8.70851029966767,25657,6878
Route_225,42.2248966556056,-8.7085532150119,25658,6883
Route_225,42.2249294280575,-8.70859210704262,25659,6888
Route_225,42.2249550005193,-8.70862261717016,25660,6891
Route_225,42.2250034143175,-8.70868531380589,25661,6899
Route_225,42.2250644902344,-8.70877181504662,25662,6909
Route_225,42.2250846005813,-8.70878891412909,25663,6911
Route_225,42.2251086833281,-8.70880735431606,25664,6914
Route_225,42.2251187705039,-8.70881477207596,25665,6916
Route_225,42.2251337839278,-8.70882581242918,25666,6918
Route_225,42.2251585667203,-8.70884403687295,25667,6921
Route_225,42.2252025633934,-8.70886090608261,25668,6926
Route_225,42.2252869768408,-8.70890516253135,25669,6936
Route_225,42.2253276938805,-8.70892259688995,25670,6941
Route_225,42.2253496322061,-8.70891864476669,25671,6943
Route_225,42.2258043162574,-8.70885816114702,25672,6943
Route_225,42.225919911497,-8.70880347340078,25673,6957
Route_225,42.226622427974,-8.7084711104454,25674,7040
Route_225,42.2273473725036,-8.7081277876915,25675,7125
Route_225,42.2277213500688,-8.707938396978,25676,7169
Route_225,42.2278383446881,-8.70787914775438,25677,7183
Route_225,42.2281736020646,-8.70770936308517,25678,7223
Route_225,42.2282093534321,-8.70766912994995,25679,7228
Route_225,42.2282331866936,-8.70762889681473,25680,7232
Route_225,42.2282669504653,-8.70759134588852,25681,7237
Route_225,42.2283046864253,-8.7075698882164,25682,7242
Route_225,42.2283404362602,-8.70756452379837,25683,7246
Route_225,42.2283821443754,-8.70756452379837,25684,7251
Route_225,42.2284258385627,-8.7075698882164,25685,7255
Route_225,42.2284675466214,-8.70757793484344,25686,7260
Route_225,42.2289303060913,-8.70737945137634,25687,7314
Route_225,42.229238150196,-8.7072104722084,25688,7351
Route_225,42.2295102431298,-8.70712195931091,25689,7382
Route_225,42.2297645469818,-8.70708824719566,25690,7410
Route_225,42.2297658477438,-8.70708807475776,25691,7411
Route_225,42.230137879069,-8.70703875594852,25692,7452
Route_225,42.230157697822,-8.70703612862243,25693,7454
Route_225,42.2301803237457,-8.70703410945792,25694,7457
Route_225,42.2306085305442,-8.70699589548721,25695,7504
Route_225,42.2310931221569,-8.7070119887413,25696,7558
Route_225,42.2314394002609,-8.70701068242319,25697,7597
Route_225,42.2315841840512,-8.70701013622564,25698,7613
Route_225,42.2318041135096,-8.70700930653229,25699,7637
Route_225,42.2323641632662,-8.70700662432327,25700,7699
Route_225,42.2324074225796,-8.70701089881449,25701,7704
Route_225,42.2324455978844,-8.70701467095031,25702,7708
Route_225,42.2324833313452,-8.70700662432327,25703,7713
Route_225,42.2325349665717,-8.70700125990524,25704,7718
Route_225,42.2325786578836,-8.70700394211426,25705,7723
Route_225,42.2326183772316,-8.70702003536834,25706,7728
Route_225,42.2326541246245,-8.70703881083145,25707,7732
Route_225,42.2326832200054,-8.7070739353519,25708,7736
Route_225,42.2326973437082,-8.7071011123126,25709,7739
Route_225,42.2326970474412,-8.70709298145279,25710,7739
Route_225,42.2327334443108,-8.70709494767132,25711,7743
Route_225,42.2327691916376,-8.70708153662625,25712,7747
Route_225,42.2335317981857,-8.70658264574948,25713,7842
Route_225,42.2338468287985,-8.70635906045921,25714,7881
Route_225,42.2340067770513,-8.70624554011102,25715,7901
Route_225,42.2340382118758,-8.70622322974148,25716,7905
Route_225,42.2345763968204,-8.70585844931546,25717,7972
Route_225,42.2350073375085,-8.70554731306973,25718,8026
Route_225,42.2354899090758,-8.70522544798794,25719,8086
Route_225,42.2357858061115,-8.70501087126675,25720,8123
Route_225,42.2358354527697,-8.70495990929547,25721,8130
Route_225,42.2358632730258,-8.70492522429202,25722,8135
Route_225,42.2358671500019,-8.70493037577668,25723,8135
Route_225,42.2360100757518,-8.70482119167767,25724,8153
Route_225,42.2360875242459,-8.70468976343594,25725,8167
Route_225,42.2361351848101,-8.70464953030071,25726,8173
Route_225,42.2362017109545,-8.70462270821056,25727,8181
Route_225,42.2362761804357,-8.7046119793745,25728,8189
Route_225,42.2363258267078,-8.70463611925564,25729,8195
Route_225,42.2363615719994,-8.70465221250973,25730,8199
Route_225,42.236393345575,-8.70465221250973,25731,8203
Route_225,42.2364350483688,-8.70464416588268,25732,8208
Route_225,42.2369513690215,-8.70432498300991,25733,8271
Route_225,42.2369851281296,-8.70431023086033,25734,8275
Route_225,42.2370188872197,-8.70430084312878,25735,8278
Route_225,42.2370923628235,-8.70429011429272,25736,8287
Route_225,42.2371727887245,-8.70428877318821,25737,8296
Route_225,42.2372571861647,-8.70429279650173,25738,8305
Route_225,42.2374398831239,-8.70428206766567,25739,8325
Route_225,42.237525273113,-8.70427938545666,25740,8335
Route_225,42.2376146346058,-8.70429279650173,25741,8345
Route_225,42.237713925785,-8.70435180510006,25742,8357
Route_225,42.2377874005795,-8.70441617811642,25743,8367
Route_225,42.237794037152,-8.7044238615011,25744,8368
Route_225,42.2378142293896,-8.70444723875214,25745,8370
Route_225,42.2379125061142,-8.70456101740322,25746,8385
Route_225,42.238046547793,-8.70478229964695,25747,8408
Route_225,42.238172646013,-8.70500894630871,25748,8432
Route_225,42.2382163334214,-8.7051698788496,25749,8446
Route_225,42.238267963956,-8.70549710834942,25750,8474
Route_225,42.2382947721749,-8.70569290960751,25751,8490
Route_225,42.2382977509328,-8.70588871086559,25752,8506
Route_225,42.2382203051513,-8.70629908884487,25753,8541
Route_225,42.2382014401389,-8.70638357842884,25754,8548
Route_225,42.2381944898698,-8.70647343243084,25755,8556
Route_225,42.2381885324956,-8.70660351956806,25756,8567
Route_225,42.2382044188255,-8.70673092449627,25757,8577
Route_225,42.2382203051516,-8.70685564721546,25758,8588
Route_225,42.2382441346328,-8.70695891226254,25759,8597
